row_missing_percentage
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.125
0.0
0.0
0.0
15.625
0.0
0.0
0.0
3.125
0.0
0.0
15.625
84.375
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.125
0.0
0.0
0.0
0.0
0.0
0.0
84.375
0.0
0.0
68.75
0.0
3.125
0.0
9.375
28.125
6.25
0.0
0.0
0.0
0.0
0.0
3.125
12.5
0.0
0.0
0.0
28.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
15.625
0.0
0.0
0.0
0.0
6.25
3.125
3.125
0.0
0.0
0.0
15.625
15.625
0.0
0.0
3.125
0.0
0.0
6.25
0.0
0.0
0.0
28.125
0.0
12.5
0.0
0.0
9.375
0.0
0.0
0.0
0.0
15.625
0.0
0.0
56.25
0.0
0.0
87.5
3.125
9.375
0.0
0.0
0.0
31.25
3.125
3.125
0.0
3.125
0.0
0.0
0.0
3.125
3.125
6.25
0.0
3.125
3.125
0.0
0.0
0.0
21.875
0.0
0.0
46.875
0.0
0.0
0.0
0.0
0.0
28.125
3.125
0.0
0.0
6.25
6.25
0.0
0.0
3.125
0.0
6.25
3.125
28.125
0.0
3.125
0.0
0.0
0.0
0.0
0.0
28.125
0.0
21.875
0.0
0.0
0.0
0.0
0.0
0.0
18.75
0.0
3.125
0.0
15.625
3.125
0.0
0.0
21.875
3.125
0.0
0.0
0.0
0.0
0.0
3.125
0.0
0.0
0.0
3.125
9.375
15.625
0.0
84.375
0.0
84.375
18.75
0.0
0.0
84.375
21.875
12.5
0.0
9.375
3.125
6.25
0.0
3.125
28.125
3.125
3.125
3.125
18.75
0.0
0.0
0.0
0.0
0.0
3.125
0.0
3.125
3.125
0.0
0.0
21.875
0.0
3.125
0.0
0.0
0.0
18.75
6.25
0.0
0.0
15.625
3.125
0.0
0.0
0.0
0.0
0.0
3.125
6.25
0.0
6.25
0.0
0.0
0.0
9.375
18.75
0.0
0.0
0.0
3.125
6.25
0.0
0.0
9.375
12.5
0.0
3.125
0.0
9.375
0.0
12.5
0.0
18.75
3.125
0.0
0.0
0.0
0.0
0.0
3.125
3.125
28.125
0.0
18.75
15.625
0.0
0.0
0.0
25.0
3.125
0.0
0.0
0.0
0.0
3.125
0.0
3.125
0.0
0.0
3.125
18.75
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
28.125
0.0
0.0
0.0
18.75
3.125
3.125
21.875
0.0
3.125
0.0
0.0
0.0
15.625
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.125
0.0
0.0
3.125
43.75
0.0
3.125
0.0
0.0
0.0
15.625
0.0
0.0
31.25
0.0
0.0
3.125
3.125
3.125
12.5
3.125
0.0
0.0
28.125
15.625
0.0
3.125
6.25
0.0
3.125
18.75
25.0
0.0
6.25
0.0
0.0
0.0
21.875
0.0
3.125
3.125
0.0
0.0
0.0
3.125
0.0
0.0
28.125
3.125
31.25
0.0
0.0
0.0
0.0
3.125
0.0
9.375
0.0
0.0
15.625
84.375
0.0
0.0
0.0
0.0
15.625
3.125
0.0
15.625
0.0
0.0
3.125
0.0
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.125
0.0
0.0
3.125
0.0
9.375
0.0
0.0
31.25
0.0
0.0
0.0
0.0
3.125
0.0
0.0
12.5
0.0
84.375
0.0
9.375
0.0
0.0
0.0
9.375
0.0
0.0
0.0
0.0
15.625
9.375
0.0
6.25
0.0
15.625
6.25
0.0
0.0
0.0
3.125
0.0
0.0
6.25
9.375
0.0
3.125
3.125
3.125
0.0
0.0
0.0
0.0
0.0
28.125
0.0
0.0
3.125
0.0
0.0
3.125
28.125
3.125
0.0
3.125
3.125
0.0
0.0
0.0
0.0
3.125
0.0
0.0
0.0
3.125
0.0
0.0
0.0
0.0
3.125
0.0
3.125
0.0
0.0
0.0
0.0
0.0
3.125
6.25
0.0
3.125
0.0
0.0
3.125
0.0
0.0
0.0
0.0
28.125
3.125
0.0
53.125
3.125
0.0
3.125
18.75
0.0
43.75
3.125
6.25
0.0
3.125
15.625
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
28.125
15.625
0.0
3.125
15.625
0.0
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.125
3.125
0.0
0.0
84.375
31.25
3.125
6.25
3.125
3.125
0.0
3.125
0.0
0.0
21.875
3.125
3.125
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.125
25.0
18.75
0.0
28.125
6.25
28.125
0.0
3.125
0.0
0.0
0.0
0.0
0.0
3.125
3.125
0.0
50.0
0.0
0.0
0.0
0.0
68.75
0.0
15.625
0.0
84.375
3.125
3.125
3.125
0.0
6.25
0.0
0.0
46.875
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
6.25
0.0
0.0
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
12.5
0.0
0.0
0.0
15.625
6.25
6.25
21.875
0.0
9.375
28.125
3.125
3.125
0.0
3.125
3.125
0.0
0.0
3.125
15.625
6.25
0.0
25.0
0.0
87.5
0.0
3.125
0.0
0.0
12.5
3.125
0.0
0.0
0.0
0.0
0.0
0.0
18.75
15.625
0.0
0.0
3.125
0.0
0.0
28.125
0.0
0.0
3.125
0.0
0.0
28.125
3.125
0.0
0.0
3.125
0.0
0.0
0.0
84.375
0.0
0.0
12.5
15.625
0.0
0.0
0.0
0.0
0.0
0.0
0.0
56.25
0.0
0.0
0.0
0.0
0.0
12.5
0.0
0.0
21.875
0.0
0.0
0.0
15.625
0.0
0.0
0.0
0.0
0.0
15.625
9.375
0.0
6.25
0.0
0.0
0.0
12.5
0.0
0.0
0.0
0.0
0.0
12.5
0.0
50.0
15.625
3.125
3.125
0.0
0.0
0.0
0.0
3.125
0.0
0.0
0.0
0.0
9.375
0.0
3.125
0.0
9.375
0.0
0.0
0.0
0.0
46.875
0.0
0.0
12.5
0.0
0.0
0.0
28.125
0.0
0.0
0.0
0.0
0.0
3.125
0.0
0.0
0.0
0.0
0.0
3.125
0.0
0.0
31.25
0.0
15.625
3.125
15.625
0.0
0.0
0.0
3.125
3.125
0.0
0.0
0.0
3.125
25.0
0.0
0.0
15.625
0.0
0.0
0.0
46.875
0.0
0.0
28.125
0.0
0.0
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
25.0
3.125
0.0
6.25
0.0
0.0
0.0
6.25
15.625
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
6.25
0.0
3.125
0.0
0.0
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
6.25
3.125
0.0
0.0
3.125
9.375
0.0
31.25
9.375
0.0
0.0
0.0
3.125
9.375
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
9.375
0.0
0.0
3.125
0.0
0.0
3.125
0.0
0.0
84.375
0.0
9.375
3.125
0.0
25.0
0.0
0.0
0.0
0.0
3.125
28.125
9.375
15.625
0.0
84.375
0.0
0.0
0.0
0.0
0.0
3.125
0.0
15.625
3.125
0.0
0.0
0.0
0.0
6.25
84.375
0.0
3.125
0.0
0.0
0.0
9.375
3.125
0.0
0.0
3.125
0.0
0.0
6.25
0.0
0.0
31.25
0.0
0.0
0.0
9.375
0.0
0.0
0.0
0.0
3.125
0.0
0.0
0.0
0.0
21.875
0.0
0.0
0.0
0.0
28.125
56.25
0.0
0.0
53.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.125
0.0
3.125
3.125
0.0
3.125
0.0
0.0
6.25
0.0
6.25
0.0
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
15.625
0.0
0.0
68.75
0.0
15.625
0.0
84.375
0.0
21.875
15.625
0.0
0.0
0.0
0.0
0.0
0.0
3.125
0.0
0.0
3.125
0.0
0.0
0.0
0.0
0.0
6.25
0.0
0.0
0.0
0.0
0.0
9.375
3.125
0.0
6.25
28.125
0.0
3.125
0.0
0.0
0.0
0.0
0.0
0.0
3.125
0.0
0.0
3.125
12.5
0.0
0.0
3.125
0.0
0.0
3.125
0.0
0.0
0.0
25.0
15.625
0.0
3.125
3.125
0.0
0.0
0.0
3.125
12.5
0.0
3.125
0.0
0.0
9.375
0.0
0.0
84.375
0.0
0.0
18.75
0.0
0.0
0.0
3.125
68.75
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
21.875
0.0
0.0
15.625
0.0
0.0
0.0
3.125
0.0
0.0
0.0
0.0
0.0
0.0
6.25
0.0
0.0
0.0
0.0
40.625
0.0
0.0
0.0
0.0
84.375
0.0
9.375
0.0
0.0
21.875
0.0
3.125
0.0
15.625
15.625
0.0
0.0
0.0
0.0
6.25
0.0
0.0
0.0
3.125
0.0
0.0
0.0
0.0
0.0
0.0
12.5
37.5
3.125
0.0
0.0
81.25
0.0
0.0
0.0
9.375
28.125
0.0
0.0
28.125
0.0
0.0
81.25
0.0
6.25
0.0
0.0
0.0
0.0
0.0
0.0
21.875
6.25
0.0
0.0
0.0
0.0
0.0
0.0
28.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
15.625
43.75
0.0
0.0
3.125
0.0
0.0
0.0
3.125
3.125
0.0
84.375
0.0
0.0
0.0
0.0
0.0
0.0
15.625
15.625
0.0
0.0
12.5
0.0
0.0
0.0
0.0
0.0
0.0
0.0
18.75
0.0
3.125
0.0
0.0
0.0
0.0
3.125
0.0
3.125
0.0
0.0
0.0
0.0
3.125
0.0
0.0
0.0
0.0
15.625
0.0
28.125
31.25
0.0
0.0
15.625
0.0
0.0
28.125
9.375
0.0
0.0
0.0
0.0
12.5
0.0
0.0
15.625
0.0
0.0
0.0
21.875
0.0
0.0
0.0
31.25
0.0
81.25
0.0
0.0
9.375
0.0
28.125
0.0
15.625
25.0
0.0
0.0
3.125
0.0
6.25
0.0
21.875
3.125
0.0
0.0
31.25
15.625
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.125
0.0
3.125
3.125
3.125
0.0
6.25
15.625
15.625
28.125
0.0
0.0
28.125
0.0
0.0
6.25
6.25
3.125
0.0
0.0
3.125
6.25
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.125
0.0
0.0
0.0
6.25
0.0
0.0
0.0
0.0
0.0
3.125
3.125
0.0
15.625
0.0
21.875
0.0
0.0
28.125
0.0
0.0
0.0
84.375
0.0
0.0
6.25
0.0
12.5
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
15.625
15.625
0.0
0.0
0.0
0.0
3.125
0.0
0.0
0.0
0.0
25.0
0.0
68.75
0.0
0.0
0.0
0.0
0.0
0.0
0.0
84.375
0.0
3.125
0.0
0.0
9.375
0.0
0.0
0.0
0.0
15.625
18.75
0.0
3.125
0.0
0.0
0.0
3.125
0.0
0.0
3.125
0.0
0.0
0.0
0.0
18.75
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
28.125
0.0
0.0
0.0
0.0
0.0
15.625
0.0
68.75
0.0
0.0
0.0
3.125
0.0
0.0
84.375
0.0
0.0
0.0
0.0
0.0
0.0
9.375
0.0
0.0
0.0
0.0
0.0
0.0
0.0
56.25
3.125
3.125
0.0
0.0
0.0
0.0
3.125
0.0
3.125
0.0
0.0
0.0
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
28.125
0.0
0.0
12.5
3.125
84.375
0.0
0.0
0.0
0.0
0.0
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.125
0.0
6.25
3.125
0.0
0.0
6.25
3.125
0.0
0.0
3.125
0.0
84.375
0.0
0.0
18.75
0.0
12.5
6.25
0.0
0.0
3.125
0.0
0.0
0.0
0.0
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.125
0.0
31.25
0.0
0.0
0.0
0.0
0.0
15.625
3.125
0.0
0.0
0.0
0.0
3.125
15.625
0.0
28.125
0.0
0.0
0.0
0.0
3.125
3.125
0.0
21.875
3.125
3.125
0.0
0.0
9.375
0.0
84.375
12.5
0.0
3.125
0.0
18.75
0.0
3.125
0.0
0.0
6.25
0.0
0.0
0.0
15.625
3.125
0.0
0.0
3.125
3.125
31.25
0.0
0.0
28.125
46.875
0.0
0.0
0.0
0.0
15.625
0.0
3.125
0.0
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.125
0.0
0.0
0.0
0.0
56.25
6.25
0.0
0.0
3.125
0.0
0.0
0.0
0.0
0.0
0.0
6.25
0.0
0.0
0.0
0.0
3.125
25.0
0.0
31.25
0.0
0.0
0.0
15.625
0.0
0.0
0.0
25.0
0.0
3.125
0.0
3.125
6.25
0.0
3.125
0.0
0.0
0.0
0.0
3.125
0.0
0.0
9.375
0.0
0.0
28.125
18.75
15.625
56.25
0.0
0.0
3.125
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
9.375
0.0
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
15.625
0.0
0.0
0.0
3.125
15.625
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
15.625
0.0
0.0
0.0
6.25
0.0
0.0
6.25
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.125
0.0
0.0
0.0
0.0
0.0
28.125
0.0
28.125
0.0
6.25
0.0
0.0
0.0
0.0
0.0
9.375
0.0
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
31.25
0.0
0.0
3.125
0.0
0.0
0.0
3.125
28.125
15.625
0.0
0.0
0.0
0.0
56.25
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
28.125
0.0
3.125
0.0
0.0
0.0
3.125
84.375
0.0
0.0
3.125
0.0
12.5
0.0
0.0
3.125
0.0
0.0
0.0
0.0
3.125
0.0
12.5
0.0
15.625
15.625
6.25
3.125
0.0
0.0
0.0
0.0
12.5
0.0
0.0
0.0
0.0
15.625
9.375
0.0
0.0
0.0
0.0
0.0
0.0
3.125
0.0
3.125
0.0
0.0
0.0
3.125
0.0
0.0
0.0
84.375
0.0
0.0
0.0
0.0
12.5
0.0
0.0
0.0
0.0
0.0
81.25
0.0
9.375
31.25
0.0
0.0
0.0
0.0
3.125
0.0
28.125
0.0
0.0
0.0
0.0
0.0
0.0
3.125
31.25
0.0
0.0
0.0
0.0
15.625
0.0
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.125
0.0
0.0
0.0
0.0
15.625
0.0
3.125
3.125
15.625
3.125
0.0
0.0
6.25
0.0
0.0
12.5
0.0
6.25
0.0
28.125
0.0
0.0
3.125
0.0
9.375
3.125
3.125
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
28.125
9.375
0.0
0.0
3.125
15.625
18.75
0.0
0.0
0.0
0.0
0.0
9.375
3.125
0.0
6.25
15.625
0.0
0.0
3.125
0.0
0.0
6.25
0.0
3.125
0.0
0.0
0.0
0.0
0.0
15.625
0.0
9.375
0.0
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.125
15.625
6.25
0.0
6.25
0.0
31.25
3.125
0.0
0.0
0.0
15.625
0.0
46.875
0.0
3.125
0.0
28.125
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.125
0.0
12.5
3.125
0.0
0.0
0.0
84.375
6.25
3.125
28.125
0.0
84.375
0.0
6.25
0.0
6.25
0.0
0.0
18.75
15.625
0.0
0.0
0.0
0.0
3.125
0.0
0.0
0.0
9.375
3.125
0.0
3.125
84.375
0.0
43.75
0.0
0.0
0.0
3.125
0.0
3.125
0.0
0.0
0.0
0.0
0.0
3.125
0.0
0.0
0.0
0.0
15.625
9.375
3.125
3.125
0.0
0.0
0.0
56.25
3.125
0.0
0.0
0.0
18.75
15.625
3.125
25.0
3.125
0.0
0.0
0.0
0.0
0.0
15.625
0.0
0.0
18.75
0.0
12.5
0.0
0.0
0.0
0.0
3.125
0.0
0.0
0.0
0.0
3.125
9.375
0.0
0.0
0.0
18.75
6.25
18.75
12.5
9.375
18.75
3.125
21.875
12.5
15.625
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.125
0.0
3.125
0.0
0.0
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
84.375
0.0
0.0
21.875
0.0
0.0
0.0
0.0
0.0
15.625
3.125
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
6.25
0.0
0.0
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
6.25
3.125
0.0
0.0
0.0
3.125
0.0
0.0
3.125
0.0
0.0
21.875
0.0
0.0
0.0
0.0
3.125
0.0
0.0
15.625
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
28.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
62.5
3.125
3.125
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.125
0.0
0.0
0.0
3.125
0.0
56.25
0.0
0.0
0.0
15.625
0.0
0.0
0.0
9.375
28.125
3.125
6.25
0.0
0.0
0.0
12.5
0.0
15.625
0.0
87.5
3.125
0.0
0.0
31.25
0.0
28.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
31.25
0.0
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.125
9.375
56.25
12.5
0.0
0.0
0.0
3.125
0.0
84.375
31.25
84.375
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
15.625
0.0
0.0
0.0
3.125
0.0
0.0
3.125
0.0
0.0
0.0
0.0
6.25
0.0
0.0
0.0
0.0
0.0
0.0
0.0
15.625
0.0
0.0
0.0
6.25
0.0
3.125
0.0
3.125
3.125
0.0
0.0
0.0
0.0
15.625
3.125
0.0
18.75
0.0
0.0
0.0
0.0
0.0
0.0
3.125
0.0
0.0
0.0
3.125
0.0
15.625
0.0
0.0
0.0
0.0
0.0
0.0
15.625
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
9.375
0.0
0.0
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
6.25
15.625
0.0
0.0
0.0
15.625
3.125
0.0
12.5
15.625
0.0
0.0
0.0
3.125
3.125
0.0
0.0
0.0
0.0
0.0
0.0
12.5
0.0
0.0
3.125
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
68.75
0.0
0.0
0.0
0.0
3.125
0.0
0.0
6.25
0.0
0.0
6.25
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
84.375
0.0
0.0
0.0
0.0
0.0
0.0
0.0
15.625
0.0
9.375
0.0
3.125
3.125
84.375
0.0
0.0
0.0
0.0
15.625
6.25
28.125
0.0
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
12.5
0.0
0.0
6.25
0.0
0.0
9.375
0.0
0.0
3.125
0.0
15.625
3.125
28.125
0.0
0.0
0.0
0.0
6.25
0.0
0.0
0.0
0.0
0.0
3.125
0.0
6.25
0.0
0.0
0.0
15.625
15.625
0.0
15.625
0.0
3.125
0.0
15.625
0.0
9.375
31.25
15.625
0.0
0.0
0.0
21.875
0.0
3.125
15.625
0.0
28.125
0.0
28.125
21.875
0.0
0.0
0.0
0.0
0.0
3.125
0.0
0.0
0.0
0.0
6.25
0.0
0.0
84.375
15.625
3.125
0.0
0.0
9.375
15.625
0.0
0.0
3.125
21.875
6.25
56.25
0.0
28.125
21.875
0.0
3.125
0.0
0.0
3.125
0.0
3.125
0.0
0.0
28.125
3.125
15.625
0.0
0.0
0.0
0.0
0.0
0.0
15.625
9.375
0.0
0.0
28.125
0.0
0.0
0.0
9.375
3.125
3.125
0.0
3.125
0.0
0.0
0.0
3.125
0.0
0.0
0.0
6.25
0.0
0.0
0.0
0.0
3.125
9.375
0.0
21.875
0.0
0.0
0.0
21.875
0.0
0.0
0.0
0.0
0.0
12.5
0.0
0.0
0.0
0.0
0.0
0.0
15.625
0.0
0.0
0.0
0.0
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
12.5
0.0
68.75
25.0
0.0
3.125
0.0
0.0
0.0
0.0
0.0
15.625
21.875
3.125
9.375
0.0
0.0
0.0
0.0
0.0
0.0
15.625
15.625
0.0
0.0
0.0
0.0
3.125
0.0
0.0
0.0
0.0
0.0
0.0
6.25
0.0
0.0
6.25
15.625
0.0
0.0
0.0
0.0
3.125
3.125
6.25
6.25
3.125
3.125
0.0
3.125
0.0
28.125
0.0
0.0
0.0
28.125
9.375
0.0
0.0
0.0
0.0
0.0
0.0
0.0
12.5
3.125
0.0
0.0
0.0
0.0
0.0
18.75
3.125
87.5
0.0
6.25
0.0
0.0
34.375
0.0
0.0
0.0
0.0
84.375
3.125
0.0
0.0
0.0
3.125
0.0
3.125
3.125
0.0
0.0
6.25
0.0
0.0
3.125
0.0
0.0
9.375
0.0
84.375
3.125
0.0
6.25
0.0
0.0
6.25
0.0
3.125
0.0
0.0
3.125
3.125
3.125
0.0
0.0
0.0
28.125
3.125
0.0
0.0
15.625
0.0
0.0
0.0
0.0
3.125
0.0
0.0
3.125
0.0
0.0
0.0
15.625
0.0
0.0
0.0
0.0
0.0
0.0
9.375
0.0
34.375
0.0
0.0
3.125
68.75
84.375
0.0
0.0
0.0
0.0
15.625
0.0
0.0
0.0
21.875
6.25
0.0
0.0
0.0
0.0
0.0
0.0
21.875
0.0
3.125
0.0
0.0
68.75
0.0
15.625
0.0
15.625
12.5
0.0
6.25
0.0
3.125
0.0
6.25
3.125
0.0
0.0
6.25
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
9.375
0.0
0.0
0.0
0.0
0.0
6.25
18.75
0.0
0.0
0.0
0.0
0.0
0.0
0.0
15.625
0.0
15.625
0.0
18.75
0.0
28.125
0.0
0.0
28.125
0.0
6.25
3.125
3.125
0.0
15.625
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.125
25.0
0.0
3.125
0.0
3.125
0.0
0.0
0.0
0.0
0.0
0.0
9.375
0.0
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
15.625
0.0
3.125
0.0
0.0
3.125
0.0
0.0
0.0
6.25
6.25
6.25
0.0
84.375
0.0
15.625
0.0
0.0
0.0
0.0
0.0
3.125
0.0
0.0
0.0
0.0
0.0
3.125
0.0
3.125
6.25
0.0
0.0
0.0
3.125
3.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
28.125
6.25
0.0
0.0
0.0
28.125
3.125
0.0
25.0
0.0
0.0
3.125
68.75
3.125
0.0
0.0
0.0
0.0
0.0
3.125
6.25
0.0
0.0
0.0
0.0
0.0
0.0
6.25
3.125
0.0
0.0
6.25
15.625
0.0
0.0
15.625
28.125
0.0
0.0
0.0
3.125
0.0
0.0
15.625
0.0
28.125
3.125
15.625
0.0
3.125
15.625
0.0
0.0
21.875
0.0
0.0
0.0
12.5
0.0
0.0
0.0
0.0
3.125
6.25
3.125
0.0
0.0
0.0
0.0
0.0
6.25
0.0
0.0
0.0
0.0
56.25
46.875
0.0
0.0
0.0
0.0
0.0
0.0
15.625
0.0
0.0
84.375
0.0
0.0
3.125
28.125
0.0
3.125
0.0
0.0
0.0
15.625
0.0
3.125
6.25
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
15.625
0.0
0.0
12.5
21.875
0.0
0.0
28.125
0.0
9.375
0.0
0.0
0.0
0.0
0.0
0.0
9.375
0.0
0.0
0.0
0.0
0.0
84.375
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
15.625
0.0
0.0
0.0
0.0
0.0
6.25
0.0
0.0
0.0
68.75
3.125
0.0
12.5
3.125
0.0
18.75
0.0
0.0
0.0
15.625
0.0
0.0
3.125
0.0
3.125
84.375
0.0
0.0
0.0
0.0
6.25
0.0
0.0
3.125
15.625
0.0
3.125
0.0
0.0
3.125
3.125
0.0
0.0
56.25
3.125
0.0
3.125
0.0
21.875
0.0
3.125
34.375
9.375
0.0
53.125
0.0
0.0
0.0
9.375
0.0
0.0
0.0
0.0
9.375
0.0
0.0
0.0
0.0
0.0
0.0
6.25
0.0
0.0
0.0
0.0
0.0
28.125
0.0
0.0
